,Date,User,Tweet
1688,2020-07-01 22:22:35+00:00,elonmusk,@mojosusan @GovStitt @Tesla I love Texas! Starship production complex is in Boca Chica &amp; SpaceX engine development has been in McGregor for almost 18 years.
1689,2020-07-01 22:20:06+00:00,elonmusk,@RenataKonkoly @bipulh Aiming for 10km with lots of turns to better approximate a real-world tunnel
1690,2020-07-01 22:18:44+00:00,elonmusk,"@PicklePunchD @RenataKonkoly @bipulh You just have to be a shareholder. There is limited space, so sign up fast when we do final confirmation of date &amp; location."
1691,2020-07-01 22:12:36+00:00,elonmusk,"@GovStitt @Tesla Wow, I’ve never seen this level of support! Out of respect, seems like I should at least visit."
1692,2020-07-01 22:11:24+00:00,elonmusk,@RenataKonkoly @bipulh We need to finish building a much longer vacuum tunnel for speed tests &amp; probably have an additional competition for tunneling itself
1693,2020-07-01 20:38:19+00:00,elonmusk,"@bipulh All questions will be answered on Battery Day, Sept 15th. Will be webcast, although there is much to see in person."
1694,2020-07-01 19:30:36+00:00,elonmusk,"Tesla Impact Report (repost). We do everything humanly possible to source materials &amp; produce sustainable energy cars, batteries &amp; solar ethically. Suggestions for improvement are always appreciated.

https://t.co/WCemMJ44um"
1695,2020-07-01 12:16:44+00:00,elonmusk,"@PPathole @BBCScienceNews Things often don’t translate from mice to humans, but that’s promising"
1696,2020-07-01 11:59:29+00:00,elonmusk,@BBCScienceNews Likely true
1697,2020-07-01 03:51:07+00:00,elonmusk,@Tasmaniac83 Yes
1698,2020-07-01 03:48:38+00:00,elonmusk,@kaepora Starlink will provide global coverage
1699,2020-07-01 03:44:31+00:00,elonmusk,@TeslaGong @EvaFoxU Worth discussing at annual shareholders meeting
1700,2020-07-01 03:41:26+00:00,elonmusk,@EvaFoxU Party on …
1701,2020-07-01 03:34:29+00:00,elonmusk,@kyle_papili Fixing
1702,2020-06-30 22:01:31+00:00,elonmusk,"@RationalEtienne @TimothyBuffett @WhatsupFranks @kimbal Extremely big difference between died because of or died with. Also, did the person actually have C19 or did they just have C19 symptoms? It’s almost impossible to die without feeling weakness, shortness of breath or other C19 symptoms, unless you were crushed by a falling piano."
1703,2020-06-30 21:56:52+00:00,elonmusk,Your GPS just got slightly better https://t.co/XsblUsiNXU
1704,2020-06-30 21:35:16+00:00,elonmusk,@justin_hart @BrittMayJasper This bill needs to be revoked. It gives absurd power to county bureaucrats.
1705,2020-06-30 21:26:23+00:00,elonmusk,"@CosmicNinjaGoat @WhatsupFranks @kimbal If accurate, this would explain a lot"
1706,2020-06-30 20:51:18+00:00,elonmusk,@WhatsupFranks @kimbal Levitt is right
1707,2020-06-30 20:46:30+00:00,elonmusk,"@kimbal There are a lot of C19 false positives messing up the numbers. Even tests with 5% false positive rate (in *field*, not lab) would show up as ~17 million  fake C19 cases even if there were actually none."
1708,2020-06-30 02:34:37+00:00,elonmusk,@BerniceKing @jack @MichaelDTubbs @AndrewYang Very much agree
1709,2020-06-30 02:06:15+00:00,elonmusk,@28delayslater @geekwire Good hygiene always makes sense
1710,2020-06-29 23:46:58+00:00,elonmusk,@ChrisDungeon True
1711,2020-06-29 08:21:56+00:00,elonmusk,@Garrett_Watts @_TomCross_ @Tesla @Petersen_Museum Cybertruck does feel like cgi irl
1712,2020-06-29 07:46:10+00:00,elonmusk,@geekwire https://t.co/mLh6baqfeT
1713,2020-06-29 07:42:55+00:00,elonmusk,"@geekwire There are a ridiculous number of false positive C19 tests, in some cases ~50%. False positives scale linearly with # of tests. This is a big part of why C19 positive tests are going up while hospitalizations &amp; mortality are declining. Anyone who tests positive should retest."
1714,2020-06-28 23:39:41+00:00,elonmusk,"Btw, Tesla actually receives *least* subsidies of any automaker in US. Federal tax credit applies to other automaker EVs, but no longer Tesla."
1715,2020-06-28 23:35:42+00:00,elonmusk,Great Model Y review by @jayleno https://t.co/DzsZ7eugWp
1716,2020-06-28 23:26:02+00:00,elonmusk,@neiltyson Dogs rock
1717,2020-06-28 21:54:51+00:00,elonmusk,69 days after 4/20 again haha
1718,2020-06-27 19:25:14+00:00,elonmusk,"@GerberKawasaki @barronsonline Physics favors electric transport, batteries for stationary storage &amp; solar/wind for energy generation"
1719,2020-06-27 19:15:21+00:00,elonmusk,@BLKMDL3 Major Supercharger increases are underway for the greater LA area
1720,2020-06-27 05:22:40+00:00,elonmusk,@CathieDWood For sure
1721,2020-06-27 04:45:12+00:00,elonmusk,"@slashdot @lexfridman @Twitter @verified Verified should be far more widespread, simply that someone is who they claim to be"
1722,2020-06-27 03:16:47+00:00,elonmusk,@waitbutwhy It’s a tough one. That’s why we should expand the scope &amp; scale of consciousness — to understand the nature of the Universe.
1723,2020-06-26 20:42:07+00:00,elonmusk,@SamTalksTesla Jay is awesome
1724,2020-06-26 19:12:30+00:00,elonmusk,@flcnhvy @Teslarati Absolutely!
1725,2020-06-26 19:06:04+00:00,elonmusk,@Teslarati Giga Berlin is gonna rock!
1726,2020-06-26 17:28:53+00:00,elonmusk,.@JeffBezos is a copy 🐈 haha https://t.co/plR7uupqBG
1727,2020-06-26 17:26:53+00:00,elonmusk,@SciGuySpace It’s close though 😅
1728,2020-06-26 17:23:56+00:00,elonmusk,"@Space_Mog This makes no sense for many other reasons too. They don’t actually have spectrum priority, they have shared spectrum &amp; nothing about this company is UK, except post office box. Money would be better spent on actual UK satellite industry!"
1729,2020-06-26 17:21:07+00:00,elonmusk,@vincent13031925 @TeslaRoadTrip Glad you like it!
1730,2020-06-26 10:12:53+00:00,elonmusk,@TheBabylonBee @Vagn_Henning Great idea
1731,2020-06-26 07:35:57+00:00,elonmusk,"Who controls the memes,
controls the Universe"
1732,2020-06-26 06:05:19+00:00,elonmusk,https://t.co/e9dPKVSjjl
1733,2020-06-26 06:04:24+00:00,elonmusk,@its_menieb 🤣🤣
1734,2020-06-26 06:03:42+00:00,elonmusk,Literally
1735,2020-06-26 05:57:58+00:00,elonmusk,Only a matter of time before someone steals a Tesla while playing GTA on a Tesla
1736,2020-06-26 05:33:39+00:00,elonmusk,"@teslaownersSV Very meta, but yes"
1737,2020-06-26 05:32:50+00:00,elonmusk,@hentesla True
1738,2020-06-26 05:29:55+00:00,elonmusk,@BLKMDL3 Coming soon
1739,2020-06-26 05:25:09+00:00,elonmusk,North American Supercharger usage tracking to exceed pre covid highs in 2 to 3 weeks. Lot of noise out there. This is signal. https://t.co/PCC5DlthtA
1740,2020-06-26 03:51:48+00:00,elonmusk,@CybertruckN I think we could make that work
1741,2020-06-25 23:00:42+00:00,elonmusk,@lulusdave @Tesla Glad you’re ok
1742,2020-06-25 18:31:35+00:00,elonmusk,"@flcnhvy @Ford Exactly! A carbon tax is needed to correct the unpriced externality &amp; market will do the rest. The consequences of slow action are serious. In my opinion, we need to convert &gt;80% of the global road, sea &amp; air fleet to renewables by 2050."
1743,2020-06-25 18:23:32+00:00,elonmusk,@blue_bnd @TomAbbotDavies1 @Tesla @thirdrowtesla @teslaownersSV @TeslaPodcast @TeslaOwnersWW @TeslaOwnersUK @Model3Owners Looks pretty cool
1744,2020-06-25 18:08:14+00:00,elonmusk,@Ford Could be slightly faster
1745,2020-06-25 07:43:07+00:00,elonmusk,Two Starship tanks in the midbay https://t.co/QJ2V882WOC
1746,2020-06-25 03:30:39+00:00,elonmusk,@Erdayastronaut Ok
1747,2020-06-25 02:57:55+00:00,elonmusk,Special thanks to Tesla trucking &amp; rail partners for figuratively &amp; literally going the extra mile
1748,2020-06-25 02:56:12+00:00,elonmusk,Apologies to Tesla customers for shifting delivery dates. It’s a crazy world out there!
1749,2020-06-24 23:11:28+00:00,elonmusk,"@Simon_Hypixel @peternowak Yes, it is designed to serve the least-served"
1750,2020-06-24 21:59:07+00:00,elonmusk,"@langdon @peternowak Yes, although Starlink works best for low population density situations"
1751,2020-06-24 21:55:28+00:00,elonmusk,@peternowak Canada is a major priority for Starlink!
1752,2020-06-24 20:45:09+00:00,elonmusk,@austinbarnard45 @fael097 September sounds about right
1753,2020-06-24 12:55:56+00:00,elonmusk,@joeltelling @Kurz_Gesagt Well said by @Kurz_Gesagt
1754,2020-06-24 12:09:25+00:00,elonmusk,"@eu_bike @TeslaLondon Takes longer to get regulatory approvals in Europe, plus way more diverse traffic signs, lights &amp; road rules"
1755,2020-06-24 11:09:51+00:00,elonmusk,"@PPathole Timing is uncertain, given externalities, but yes"
1756,2020-06-23 03:17:39+00:00,elonmusk,@ToscaMusk Congratulations!
1757,2020-06-23 03:08:45+00:00,elonmusk,"@nytimes Very much disagree with this action. In my experience, these skillsets are net job creators. Visa reform makes sense, but this is too broad."
1758,2020-06-23 02:22:12+00:00,elonmusk,@ehcau Will be changed to $3k until July 1st
1759,2020-06-22 03:19:10+00:00,elonmusk,@TeslaOwnersEBay Yes
1760,2020-06-22 03:18:52+00:00,elonmusk,@TeslaOwnersEBay Yes
1761,2020-06-22 03:11:02+00:00,elonmusk,Tentative date for Tesla Shareholder Meeting &amp; Battery Day is Sept 15. Will include tour of cell production system.
1762,2020-06-22 03:07:36+00:00,elonmusk,@BLKMDL3 @jgrano305 @uhaveanygrapes @Flash_Titans Done. Now $2k via in-app purchase.
1763,2020-06-22 03:05:26+00:00,elonmusk,Reminder that Tesla Full Self-Driving (FSD) price goes up by $1k on July 1st
1764,2020-06-22 03:04:26+00:00,elonmusk,Enabling basic Tesla Autopilot via Tesla in-app purchase is reduced to $2k until July 1
1765,2020-06-22 01:47:27+00:00,elonmusk,@austinbarnard45 All patched up!
1766,2020-06-21 21:41:32+00:00,elonmusk,"@PPathole Entirely possible. Social media is a limbic amplifier, which inherently destabilizes civilization."
1767,2020-06-21 15:46:00+00:00,elonmusk,@WBMason Ensure future of Earth &amp; extend life sustainably to other planets
1768,2020-06-21 15:34:19+00:00,elonmusk,@vincent13031925 @flcnhvy @MKBHD Probably early Q4
1769,2020-06-21 15:27:16+00:00,elonmusk,2019 seems so quaint &amp; long ago https://t.co/xfdfcbr0DS
1770,2020-06-21 08:55:55+00:00,elonmusk,@JacobElliotC There are no signs of intelligent life
1771,2020-06-21 08:50:59+00:00,elonmusk,@vikassaini075 Yes
1772,2020-06-21 08:50:36+00:00,elonmusk,@rshramik Luck is the best superpower
1773,2020-06-21 08:29:04+00:00,elonmusk,That is our purpose
1774,2020-06-21 08:13:05+00:00,elonmusk,"Tesla Bioweapon Defense Mode
https://t.co/48s5D3ZQO0"
1775,2020-06-21 08:07:42+00:00,elonmusk,We must pass The Great Filter
1776,2020-06-21 08:00:10+00:00,elonmusk,@flcnhvy That’s how she likes it …
1777,2020-06-21 07:12:35+00:00,elonmusk,"@OCTeslaClub Agreed, although best is no out of service stalls"
1778,2020-06-21 07:03:08+00:00,elonmusk,Mars is my souldog
1779,2020-06-21 06:45:36+00:00,elonmusk,@PPathole @R_J_B_123 Yes
1780,2020-06-21 06:19:41+00:00,elonmusk,"If heat death is the end of the universe, it really is all about the journey"
1781,2020-06-21 06:04:38+00:00,elonmusk,@R_J_B_123 Best definition of innovation I’ve ever heard
1782,2020-06-21 05:35:04+00:00,elonmusk,@teslaownersSV @BLKMDL3 @jgrano305 @uhaveanygrapes @Flash_Titans All good
1783,2020-06-21 05:29:35+00:00,elonmusk,@BLKMDL3 @jgrano305 @uhaveanygrapes @Flash_Titans Will follow up by tomorrow
1784,2020-06-21 05:28:13+00:00,elonmusk,@IheartTesla @jgrano305 @uhaveanygrapes @Flash_Titans Sure
1785,2020-06-21 05:26:07+00:00,elonmusk,"@WhatsupFranks @flcnhvy @MKBHD Will do. I play PC, so missed some of console exclusives."
1786,2020-06-21 05:17:22+00:00,elonmusk,@u110110 @flcnhvy @MKBHD Haha sure
1787,2020-06-21 05:14:59+00:00,elonmusk,@flcnhvy @MKBHD Deus Ex / Half-Life 2 / Bioshock / Mass Effect 2 / Fallout 3 &amp; New Vegas / Saints Row IV
1788,2020-06-21 04:29:09+00:00,elonmusk,"@TslaCybertruck @jgrano305 @uhaveanygrapes @Flash_Titans There will be a subscription, but it will be economically better to have bought FSD"
1789,2020-06-21 04:27:12+00:00,elonmusk,"@jgrano305 @uhaveanygrapes @Flash_Titans This would be a good time to upgrade to FSD, as it goes up by $1k on July 1. We could make it $7k to upgrade to FSD until July 1 (even if you don’t have basic Autopilot). Does that sound good?"
1790,2020-06-21 04:04:19+00:00,elonmusk,@uhaveanygrapes @Flash_Titans This does sound excessive. Will look into it.
1791,2020-06-21 04:03:33+00:00,elonmusk,"@Flash_Titans Just us being fools, but free Supercharging forever is not coming back to any vehicles. It’s not a good incentive structure."
1792,2020-06-21 04:00:59+00:00,elonmusk,@TheGledinator @teslaownersSV @mattie_rogers @aikatchu @Tesla Haha Teslas all the way down
1793,2020-06-21 03:59:20+00:00,elonmusk,"@teslaownersSV @mattie_rogers @aikatchu @Tesla Maybe, will look into it. We’d need to emulate a TV."
1794,2020-06-21 03:55:16+00:00,elonmusk,"@mattie_rogers @aikatchu @Tesla We could probably make a fun punch (click) buggy game, with extra points for rare Teslas"
1795,2020-06-21 03:48:48+00:00,elonmusk,@MKBHD Bought based on your review. It’s great!
1796,2020-06-21 03:39:01+00:00,elonmusk,"@cleantechnica The was not to outcompete other companies, but rather to maximize usefulness &amp; rate of progress in the absolute"
1797,2020-06-21 03:32:01+00:00,elonmusk,"@cleantechnica For example, we created a chip design team from scratch for the Tesla full self-driving computer, which is not something car companies do"
1798,2020-06-21 03:28:55+00:00,elonmusk,"@cleantechnica Tesla should really be thought of as roughly a dozen technology startups, many of which have little to no correlation with traditional automotive companies"
1799,2020-06-21 02:03:37+00:00,elonmusk,@vincent13031925 @teslacn We are putting a lot of effort into improving the Tesla China experience with local engineering &amp; great feedback from Tesla owners in China!
1800,2020-06-21 02:00:53+00:00,elonmusk,"@aikatchu @Tesla Cool, lmk what we can do to improve the product, especially vehicle software/firmware, app &amp; overall interaction with Tesla, as these changes can immediately improve the entire fleet"
1801,2020-06-20 20:13:43+00:00,elonmusk,@flcnhvy Feels so long ago
1802,2020-06-20 19:46:03+00:00,elonmusk,@PPathole @Tesla Pulling up to The Petersen
1803,2020-06-20 02:56:56+00:00,elonmusk,@ArtifactsHub @engineeringvids Nice
1804,2020-06-20 02:24:26+00:00,elonmusk,@DanielleFong @PPathole We will add one more PTO day after the annual review next quarter
1805,2020-06-20 02:02:34+00:00,elonmusk,@CoreyBa95130768 @NASASpaceflight @Erdayastronaut It will look a little odd
1806,2020-06-20 01:51:14+00:00,elonmusk,@flcnhvy @teslaownersSV @Kristennetten @cleantechnica Probably Fremont
1807,2020-06-20 01:46:46+00:00,elonmusk,"@teslaownersSV @Kristennetten @cleantechnica Probably good to combine them, since they are converging in time. I’m hopeful we can announce a date after the July 4th week."
1808,2020-06-20 01:36:54+00:00,elonmusk,"@Kristennetten @cleantechnica Yes, but we will have to postpone annual shareholder meeting, as still no large gatherings allowed by July 7th. Not sure of new date, but am guessing maybe a month or so later."
1809,2020-06-20 01:31:33+00:00,elonmusk,@cleantechnica Stop by The Petersen is you’d like to see Cybertruck irl! Lots of awesome cars &amp; bikes there. Definitely worth seeing with or without Cybertruck.
1810,2020-06-19 17:42:11+00:00,elonmusk,"@PPathole It does require use of a paid-time-off day, which is true of many other holidays"
1811,2020-06-19 17:06:03+00:00,elonmusk,Juneteenth is henceforth considered a US holiday at Tesla &amp; SpaceX
1812,2020-06-19 17:03:43+00:00,elonmusk,@EvaFoxU @Tesla Moving fast
1813,2020-06-19 16:40:55+00:00,elonmusk,@KatriniaDivina @TeslaPhx @Tesla Opening in about two weeks
1814,2020-06-19 06:52:59+00:00,elonmusk,@bluemoondance74 @MichaelaOkla @holy_schnitt Reaching chamber pressure of 300 atmospheres
1815,2020-06-19 06:18:23+00:00,elonmusk,@cleantechnica Confirmed
1816,2020-06-18 23:18:48+00:00,elonmusk,@MichaelaOkla @holy_schnitt https://t.co/tUB8Htz4sZ
1817,2020-06-18 23:05:06+00:00,elonmusk,@TeslaPhx @Tesla 🤣🤣
1818,2020-06-18 23:04:30+00:00,elonmusk,@teslaownersSV @Teslarati We are considering several options
1819,2020-06-18 19:39:59+00:00,elonmusk,"@Teslarati Tesla has an option to purchase this land, but has not exercised it"
1820,2020-06-18 17:03:42+00:00,elonmusk,@cleantechnica Renewable energy is happening fast
1821,2020-06-18 13:21:17+00:00,elonmusk,@MichaelaOkla Comes standard with Cybertruck
1822,2020-06-17 00:04:44+00:00,elonmusk,@NYYScoreKeep Not sure. They’re pretty close together.
1823,2020-06-16 21:19:26+00:00,elonmusk,@westcoastbill It will be real
1824,2020-06-16 20:45:36+00:00,elonmusk,@cisoml @Erdayastronaut @russ_parrish Maybe Incat https://t.co/qHbJcMocFg
1825,2020-06-16 20:33:44+00:00,elonmusk,@flcnhvy There will be many test flights before commercial passengers are carried. First Earth to Earth test flights might be in 2 or 3 years.
1826,2020-06-16 20:11:46+00:00,elonmusk,@Erdayastronaut @russ_parrish We need to be far enough away so as not to bother heavily populated areas. The launch &amp; landing are not subtle. But you could get within a few miles of the spaceport in a boat.
1827,2020-06-16 19:32:39+00:00,elonmusk,"@YarLP Directionally correct, but Zenit is an order of magnitude smaller than Starship system &amp; doesn’t come back &amp; land"
1828,2020-06-16 19:24:24+00:00,elonmusk,"@21aeax US law requires at least a green card to be hired at SpaceX, as rockets are considered advanced weapons technology"
1829,2020-06-16 19:23:06+00:00,elonmusk,@russ_parrish Pretty much
